datetime,DSWRF_0_6_W_m2,DSWRF_6_12_W_m2,DSWRF_12_18_W_m2,DSWRF_18_24_W_m2,DSWRF_24h_mean_W_m2,DSWRF_24h_MJ_m2
2021-09-22,0.0,111.552,792.288,167.376,267.80400000000003,23.138265600000004
2021-09-23,0.0,25.632,142.672,152.544,80.212,6.930316800000001
2021-09-24,0.0,50.88,741.84,208.256,250.244,21.6210816
2021-09-25,0.0,115.632,854.4,210.496,295.132,25.4994048
2021-09-26,0.0,118.624,865.216,213.392,299.308,25.860211200000002
2021-09-27,0.0,118.64,848.784,209.472,294.224,25.4209536
2021-09-28,0.0,114.016,512.576,12.624,159.804,13.807065600000001
2021-09-29,0.0,85.056,703.04,149.152,234.312,20.2445568
2021-09-30,0.0,79.824,788.384,135.904,251.028,21.6888192
2021-10-01,0.0,17.616,186.72,51.232,63.892,5.5202688
2021-10-02,0.0,40.848,368.544,59.824,117.304,10.1350656
2021-10-03,0.0,8.928,30.96,40.672,20.14,1.740096
2021-10-04,0.0,11.44,237.44,190.432,109.828,9.4891392
2021-10-05,0.0,138.032,905.088,219.824,315.736,27.2795904
2021-10-06,0.0,49.232,165.712,6.352,55.324,4.7799936
2021-10-07,0.0,65.776,880.176,222.976,292.23199999999997,25.2488448
2021-10-08,0.0,21.6,74.16,6.816,25.644,2.2156416
2021-10-09,0.0,31.66,143.312,39.584,53.639,4.634409600000001
2021-10-10,0.0,36.176,344.7,176.224,139.27499999999998,12.033359999999998
2021-10-11,0.0,21.12,451.56,201.488,168.542,14.5620288
2021-10-12,0.0,142.18,896.7,228.176,316.764,27.368409600000003
2021-10-13,0.0,108.7,727.76,185.44,255.47500000000002,22.073040000000002
2021-10-14,0.0,27.2,616.26,201.76,211.305,18.256752000000002
2021-10-15,0.0,3.56,92.78,22.944,29.821,2.5765344000000003
2021-10-16,0.0,18.52,241.6,60.48,80.15,6.9249600000000004
2021-10-17,0.0,110.88,487.96,104.08,175.73,15.183072
2021-10-18,0.0,144.94,912.38,237.264,323.64599999999996,27.9630144
2021-10-19,0.0,158.256,928.74,240.72,331.92900000000003,28.678665600000006
2021-10-20,0.0,162.224,934.78,239.168,334.043,28.861315200000004
2021-10-21,0.0,161.872,931.72,242.32,333.978,28.855699200000004
2021-10-22,0.0,164.3,938.02,243.104,336.356,29.0611584
2021-10-23,0.0,50.944,121.52,12.88,46.336,4.0034304
2021-10-24,0.0,90.832,838.98,251.808,295.405,25.522992
2021-10-25,0.0,175.14,964.68,250.96,347.695,30.040848
2021-10-26,0.0,172.54,950.64,248.416,342.899,29.6264736
2021-10-27,0.0,171.344,944.1,250.192,341.409,29.4977376
2021-10-28,0.0,172.72,932.92,226.368,333.00199999999995,28.771372799999998
2021-10-29,0.0,111.82,706.0,67.904,221.43099999999998,19.1316384
2021-10-30,0.0,120.44,675.68,165.744,240.46599999999998,20.7762624
2021-10-31,0.0,171.16,905.0,182.56,314.68,27.188352000000002
2021-11-01,0.0,175.12,933.14,213.856,330.529,28.557705600000002
2021-11-02,0.0,175.44,934.96,70.144,295.136,25.499750400000003
2021-11-03,0.0,161.16,931.54,139.456,308.039,26.6145696
2021-11-04,0.0,166.02,759.96,99.072,256.26300000000003,22.141123200000003
2021-11-05,0.0,178.16,738.5,31.024,236.921,20.4699744
2021-11-06,0.0,91.7,436.66,133.184,165.386,14.2893504
2021-11-07,0.0,123.4,560.68,64.736,187.20399999999998,16.1744256
2021-11-08,0.0,184.08,955.14,264.768,350.997,30.326140800000005
2021-11-09,0.0,192.0,990.9,275.184,364.521,31.494614400000003
2021-11-10,0.0,191.16,937.24,208.464,334.216,28.8762624
2021-11-11,0.0,183.8,853.42,82.064,279.821,24.176534400000005
2021-11-12,0.0,179.42,904.26,87.824,292.87600000000003,25.304486400000005
2021-11-13,0.0,58.1,944.18,273.2,318.87,27.550368000000002
2021-11-14,0.0,193.16,953.24,191.712,334.528,28.903219200000002
2021-11-15,0.0,50.94,958.12,74.208,270.817,23.398588800000002
2021-11-16,0.0,173.06,551.0,50.08,193.535,16.721424
2021-11-17,0.0,35.4,82.86,6.4,31.165,2.692656
2021-11-18,0.0,29.3,470.8,74.144,143.561,12.403670400000001
2021-11-19,0.0,200.3,1003.06,288.864,373.056,32.2320384
2021-11-20,0.0,202.88,1003.52,289.52,373.98,32.311872
2021-11-21,0.0,198.96,994.24,289.456,370.664,32.0253696
2021-11-22,0.0,195.66,980.32,284.336,365.079,31.542825600000004
2021-11-23,0.0,177.84,843.32,262.56,320.93,27.728352
2021-11-24,0.0,203.46,1009.62,295.264,377.086,32.580230400000005
2021-11-25,0.0,191.44,627.44,15.76,208.66000000000003,18.028224
2021-11-26,0.0,73.6,319.14,182.352,143.773,12.4219872
2021-11-27,0.0,138.8,811.74,297.072,311.903,26.948419200000004
2021-11-28,0.0,92.82,466.22,103.66,165.67499999999998,14.314319999999999
2021-11-29,0.0,202.1,1009.42,193.42,351.235,30.346704000000003
2021-11-30,0.0,197.98,1002.6,306.62,376.79999999999995,32.55552
2021-12-01,0.0,199.92,1006.86,307.856,378.659,32.7161376
2021-12-02,0.0,197.1,1002.78,310.016,377.474,32.6137536
2021-12-03,0.0,197.64,1000.82,309.2,376.915,32.565456000000005
2021-12-04,0.0,192.48,958.44,292.816,360.934,31.184697600000003
2021-12-05,0.0,143.54,810.06,282.26,308.965,26.694575999999998
2021-12-06,0.0,193.36,996.56,279.14,367.265,31.731696
2021-12-07,0.0,194.24,996.56,315.02,376.455,32.525712
2021-12-08,0.0,199.92,1021.9,322.8,386.155,33.363792
2021-12-09,0.0,199.64,1018.68,323.24,385.39,33.297696
2021-12-10,0.0,197.42,1011.52,323.32,383.065,33.096816000000004
2021-12-11,0.0,180.86,637.16,161.5,244.88,21.157632
2021-12-12,0.0,123.14,403.94,315.36,210.61,18.196704
2021-12-13,0.0,155.02,551.32,18.18,181.13,15.649632
2021-12-14,0.0,100.38,481.38,310.68,223.11,19.276704000000002
2021-12-15,0.0,105.08,850.04,90.24,261.34,22.579776
2021-12-16,0.0,149.6,989.82,327.3,366.68,31.681152
2021-12-17,0.0,194.44,1021.78,336.66,388.22,33.542208
2021-12-18,0.0,181.76,567.92,291.72,260.35,22.494240000000005
2021-12-19,0.0,181.62,963.62,326.02,367.815,31.779216
2021-12-20,0.0,156.84,882.52,211.98,312.835,27.028944
2021-12-21,0.0,179.14,956.12,229.46,341.18,29.477952000000002
2021-12-22,0.0,179.58,739.54,201.74,280.21500000000003,24.210576000000003
2021-12-23,0.0,191.68,1028.26,345.86,391.45000000000005,33.82128000000001
2021-12-24,0.0,184.8,1007.34,342.1,383.56000000000006,33.139584000000006
2021-12-25,0.0,181.88,1002.66,343.34,381.96999999999997,33.002207999999996
2021-12-26,0.0,177.56,998.18,315.632,372.843,32.213635200000006
2021-12-27,0.0,178.92,1011.9,351.056,385.469,33.3045216
2021-12-28,0.0,180.88,1010.56,349.328,385.192,33.280588800000004
2021-12-29,0.0,139.8,931.14,194.928,316.467,27.3427488
2021-12-30,0.0,170.78,876.88,158.576,301.559,26.054697600000004
2021-12-31,0.0,170.16,941.52,64.28,293.99,25.400736000000002
2022-01-01,0.0,172.66,993.94,345.8,378.1,32.667840000000005
2022-01-02,0.0,170.22,964.08,146.656,320.239,27.6686496
2022-01-03,0.0,147.96,693.48,138.096,244.88400000000001,21.157977600000002
2022-01-04,0.0,13.72,751.74,254.74,255.05,22.036320000000003
2022-01-05,0.0,156.36,851.06,198.64,301.515,26.050896
2022-01-06,0.0,162.96,659.42,236.88,264.815,22.880016
2022-01-07,0.0,163.44,900.78,348.192,353.103,30.508099200000004
2022-01-08,0.0,159.42,504.4,114.064,194.47099999999998,16.802294399999997
2022-01-09,0.0,164.848,998.96,357.328,380.284,32.8565376
2022-01-10,0.0,162.56,992.14,353.68,377.095,32.581008000000004
2022-01-11,0.0,159.2,985.82,354.176,374.799,32.3826336
2022-01-12,0.0,165.28,1021.44,368.768,388.872,33.5985408
2022-01-13,0.0,163.04,1002.94,351.1,379.27,32.768928
2022-01-14,0.0,134.96,841.68,281.024,314.416,27.1655424
2022-01-15,0.0,131.68,676.7,205.52,253.47500000000002,21.900240000000004
2022-01-16,0.0,130.032,787.06,205.6,280.673,24.2501472
2022-01-17,0.0,147.16,959.8,345.648,363.15200000000004,31.376332800000004
2022-01-18,0.0,127.632,846.94,92.256,266.70700000000005,23.043484800000005
2022-01-19,0.0,144.48,802.2,141.552,272.058,23.5058112
2022-01-20,0.0,143.424,733.16,135.792,253.094,21.8673216
2022-01-21,0.0,141.96,795.16,107.152,261.068,22.556275199999998
2022-01-22,0.0,113.26,731.36,81.568,231.547,20.0056608
2022-01-23,0.0,137.56,647.78,189.024,243.59099999999998,21.0462624
2022-01-24,0.0,120.16,661.48,66.016,211.914,18.3093696
2022-01-25,0.0,136.08,712.96,152.224,250.31600000000003,21.627302400000005
2022-01-26,0.0,112.1,744.2,153.728,252.507,21.8166048
2022-01-27,0.0,67.16,566.8,158.944,198.22599999999997,17.1267264
2022-01-28,0.0,24.74,249.54,112.992,96.818,8.3650752
2022-01-29,0.0,123.56,660.54,120.08,226.045,19.530288
2022-01-30,0.0,58.36,738.46,213.024,252.461,21.812630400000003
2022-01-31,0.0,132.7,975.3,332.544,360.13599999999997,31.1157504
2022-02-01,0.0,135.18,971.94,346.032,363.288,31.388083200000004
2022-02-02,0.0,133.16,960.42,341.232,358.703,30.9919392
2022-02-03,0.0,114.28,694.0,138.528,236.702,20.4510528
2022-02-04,0.0,31.2,370.4,253.216,163.704,14.1440256
2022-02-05,0.0,18.56,137.18,116.736,68.119,5.8854816
2022-02-06,0.0,127.8,953.24,340.064,355.276,30.695846400000004
2022-02-07,0.0,132.48,982.54,347.2,365.555,31.583952000000004
2022-02-08,0.0,129.36,965.9,339.12,358.595,30.982608000000003
2022-02-09,0.0,127.248,961.02,337.6,356.467,30.798748800000002
2022-02-10,0.0,124.688,951.12,314.56,347.592,30.0319488
2022-02-11,0.0,118.28,567.02,201.056,221.589,19.1452896
2022-02-12,0.0,102.92,872.16,269.792,311.21799999999996,26.889235199999998
2022-02-13,0.0,23.728,391.3,261.664,169.173,14.616547200000001
2022-02-14,0.0,124.592,968.36,335.648,357.15,30.85776
2022-02-15,0.0,122.816,956.54,328.56,351.979,30.4109856
2022-02-16,0.0,121.664,955.264,328.672,351.40000000000003,30.360960000000006
2022-02-17,0.0,116.144,933.28,323.136,343.14,29.647296
2022-02-18,0.0,115.76,930.42,308.608,338.697,29.263420800000002
2022-02-19,0.0,114.62,930.2,318.864,340.92100000000005,29.455574400000007
2022-02-20,0.0,103.12,679.68,36.704,204.87599999999998,17.701286399999997
2022-02-21,0.0,94.752,606.96,119.216,205.232,17.7320448
2022-02-22,0.0,68.672,681.82,197.52,237.00300000000001,20.477059200000003
2022-02-23,0.0,107.92,903.2,300.944,328.016,28.340582400000002
2022-02-24,0.0,108.448,872.8,280.608,315.464,27.256089600000003
2022-02-25,0.0,71.776,610.28,238.64,230.17399999999998,19.8870336
2022-02-26,0.0,102.592,819.536,124.288,261.604,22.6025856
2022-02-27,0.0,102.096,863.52,58.304,255.98,22.116672
2022-02-28,0.0,101.16,740.08,205.92,261.79,22.618656
2022-03-01,0.0,36.58,604.752,185.552,206.721,17.8606944
2022-03-02,0.0,90.12,581.904,168.624,210.162,18.157996800000003
2022-03-03,0.0,100.38,873.568,277.568,312.879,27.032745600000002
2022-03-04,0.0,97.9,861.536,267.984,306.85499999999996,26.512272
2022-03-05,0.0,95.4,847.904,143.504,271.702,23.4750528
2022-03-06,0.0,82.32,558.816,113.008,188.536,16.2895104
2022-03-07,0.0,92.86,618.768,193.488,226.279,19.5505056
2022-03-08,0.0,91.16,833.312,171.216,273.922,23.666860800000002
2022-03-09,0.0,26.78,745.536,220.672,248.24699999999999,21.4485408
2022-03-10,0.0,87.6,686.928,62.976,209.376,18.0900864
2022-03-11,0.0,5.34,55.888,29.456,22.671,1.9587744
2022-03-12,0.0,93.42,776.96,70.944,235.331,20.3325984
2022-03-13,0.0,23.32,283.184,110.384,104.22200000000001,9.0047808
2022-03-14,0.0,88.58,835.856,250.72,293.789,25.3833696
2022-03-15,0.0,62.78,802.704,204.256,267.435,23.106384000000002
2022-03-16,0.0,82.82,613.072,88.608,196.125,16.9452
2022-03-17,0.0,84.544,820.752,225.632,282.73199999999997,24.4280448
2022-03-18,0.0,66.56,509.872,130.208,176.66,15.263424
2022-03-19,0.0,14.336,387.216,94.816,124.09200000000001,10.721548800000003
2022-03-20,0.0,88.832,837.984,237.952,291.192,25.158988800000003
2022-03-21,0.0,84.48,812.144,228.96,281.396,24.3126144
2022-03-22,0.0,83.984,803.136,172.08,264.8,22.87872
2022-03-23,0.0,42.76,257.792,10.784,77.83399999999999,6.724857599999999
2022-03-24,0.0,20.32,198.672,101.536,80.132,6.923404800000001
2022-03-25,0.0,3.968,441.232,222.256,166.864,14.4170496
2022-03-26,0.0,81.42,457.92,86.496,156.459,13.5180576
2022-03-27,0.0,80.92,798.304,214.704,273.48199999999997,23.6288448
2022-03-28,0.0,82.4,806.144,215.984,276.132,23.8578048
2022-03-29,0.0,77.04,769.952,175.856,255.712,22.0935168
2022-03-30,0.0,9.22,48.992,17.68,18.973,1.6392672
2022-03-31,0.0,69.96,815.904,214.32,275.046,23.763974400000002
2022-04-01,0.0,79.12,784.608,155.104,254.708,22.0067712
2022-04-02,0.0,75.984,762.944,187.008,256.484,22.1602176
2022-04-03,0.0,10.08,387.584,44.032,110.42399999999999,9.5406336
2022-04-04,0.0,3.36,386.256,67.248,114.216,9.8682624
2022-04-05,0.0,71.28,685.92,104.304,215.37599999999998,18.6084864
2022-04-06,0.0,53.46,673.824,89.392,204.16899999999998,17.6402016
2022-04-07,0.0,1.82,94.32,141.376,59.379,5.1303456
2022-04-08,0.0,66.98,412.016,102.384,145.345,12.557808000000001
2022-04-09,0.0,68.592,733.04,178.992,245.15599999999998,21.1814784
2022-04-10,0.0,47.056,376.0,9.232,108.072,9.3374208
2022-04-11,0.0,2.304,28.544,11.664,10.628,0.9182592
2022-04-12,0.0,12.784,48.656,40.528,25.491999999999997,2.2025088
2022-04-13,0.0,60.288,532.976,43.504,159.192,13.754188800000001
2022-04-14,0.0,55.28,607.696,172.816,208.948,18.053107200000003
2022-04-15,0.0,67.82,731.408,170.512,242.435,20.946384000000002
2022-04-16,0.0,67.264,729.2,167.888,241.08800000000002,20.830003200000004
2022-04-17,0.0,59.984,684.048,161.504,226.38400000000001,19.5595776
2022-04-18,0.0,61.504,691.472,156.864,227.46,19.652544000000002
2022-04-19,0.0,61.632,694.144,156.704,228.12,19.709568
2022-04-20,0.0,61.472,696.128,154.384,227.996,19.698854400000002
2022-04-21,0.0,39.94,344.416,33.328,104.42099999999999,9.0219744
2022-04-22,0.0,37.76,293.616,35.488,91.716,7.9242624
2022-04-23,0.0,20.224,672.208,151.6,211.008,18.2310912
2022-04-24,0.0,58.944,667.136,141.904,216.99599999999998,18.7484544
2022-04-25,0.0,54.752,607.376,137.456,199.896,17.2710144
2022-04-26,0.0,51.072,608.064,128.96,197.024,17.0228736
2022-04-27,0.0,51.248,639.136,128.464,204.712,17.6871168
2022-04-28,0.0,52.464,186.768,21.024,65.064,5.6215296
2022-04-29,0.0,37.024,309.04,80.864,106.732,9.2216448
2022-04-30,0.0,30.832,373.888,68.4,118.28,10.219392000000001
2022-05-01,0.0,16.352,244.672,34.208,73.80799999999999,6.3770112
2022-05-02,0.0,9.504,130.56,10.544,37.652,3.2531328000000004
2022-05-03,0.0,6.448,28.8,17.36,13.152000000000001,1.1363328000000001
2022-05-04,0.0,3.712,265.28,86.112,88.77599999999998,7.670246399999999
2022-05-05,0.0,29.952,624.976,111.632,191.64,16.557696
2022-05-06,0.0,50.66,635.76,105.808,198.057,17.1121248
2022-05-07,0.0,49.28,577.136,103.424,182.45999999999998,15.764543999999999
2022-05-08,0.0,48.16,624.352,125.088,199.39999999999998,17.22816
2022-05-09,0.0,46.592,608.352,111.312,191.564,16.5511296
2022-05-10,0.0,8.528,70.64,33.76,28.232,2.4392448
2022-05-11,0.0,43.2,401.584,70.928,128.928,11.1393792
2022-05-12,0.0,44.32,599.568,117.28,190.292,16.4412288
2022-05-13,0.0,44.512,598.288,114.64,189.35999999999999,16.360704
2022-05-14,0.0,27.744,93.952,18.768,35.116,3.0340224
2022-05-15,0.0,3.024,278.656,86.864,92.136,7.9605504
2022-05-16,0.0,44.06,608.72,116.096,192.219,16.6077216
2022-05-17,0.0,20.92,420.512,77.824,129.814,11.2159296
2022-05-18,0.0,1.312,44.576,11.264,14.288,1.2344832000000001
2022-05-19,0.0,40.192,485.696,31.152,139.26000000000002,12.032064000000002
2022-05-20,0.0,41.424,591.696,112.592,186.428,16.1073792
2022-05-21,0.0,40.62,580.8,109.28,182.67499999999998,15.783119999999998
2022-05-22,0.0,28.704,429.456,36.72,123.72,10.689408
2022-05-23,0.0,38.304,565.312,105.424,177.26,15.315264
2022-05-24,0.0,37.376,558.368,104.144,174.972,15.1175808
2022-05-25,0.0,37.2,553.792,102.704,173.424,14.9838336
2022-05-26,0.0,0.86,136.496,26.768,41.031000000000006,3.545078400000001
2022-05-27,0.0,5.664,207.776,5.44,54.72,4.7278080000000005
2022-05-28,0.0,20.208,243.536,19.472,70.804,6.1174656
2022-05-29,0.0,4.288,63.136,5.76,18.296000000000003,1.5807744000000004
2022-05-30,0.0,4.256,134.784,54.592,48.408,4.1824512
2022-05-31,0.0,36.08,563.472,104.512,176.01600000000002,15.207782400000003
2022-06-01,0.0,16.24,83.84,46.976,36.763999999999996,3.1764096
2022-06-02,0.0,15.536,309.904,20.224,86.416,7.4663424
2022-06-03,0.0,32.48,542.032,98.048,168.14000000000001,14.527296000000002
2022-06-04,0.0,31.312,239.968,74.816,86.524,7.4756736
2022-06-05,0.0,13.38,142.976,29.84,46.549,4.0218336
2022-06-06,0.0,3.184,16.544,6.384,6.5280000000000005,0.5640192
2022-06-07,0.0,4.8,309.088,54.512,92.10000000000001,7.957440000000001
2022-06-08,0.0,29.904,460.032,24.496,128.608,11.111731200000001
2022-06-09,0.0,30.144,522.656,85.6,159.6,13.78944
2022-06-10,0.0,29.536,526.256,99.936,163.932,14.163724799999999
2022-06-11,0.0,32.512,554.736,103.344,172.64800000000002,14.916787200000003
2022-06-12,0.0,30.704,542.16,102.736,168.89999999999998,14.592959999999998
2022-06-13,0.0,30.336,536.048,100.448,166.708,14.4035712
2022-06-14,0.0,30.368,541.552,101.92,168.46,14.554944
2022-06-15,0.0,29.6,531.168,98.704,164.868,14.244595200000001
2022-06-16,0.0,26.224,389.952,51.68,116.964,10.1056896
2022-06-17,0.0,0.816,55.36,15.088,17.816,1.5393024
2022-06-18,0.0,30.224,545.44,103.456,169.78000000000003,14.668992000000003
2022-06-19,0.0,22.304,498.048,100.752,155.27599999999998,13.4158464
2022-06-20,0.0,17.3,504.4,94.688,154.09699999999998,13.3139808
2022-06-21,0.0,15.96,275.52,90.0,95.36999999999999,8.239968
2022-06-22,0.0,10.192,273.04,86.688,92.48,7.990272000000001
2022-06-23,0.0,4.74,74.0,7.584,21.581,1.8645984
2022-06-24,0.0,3.04,52.464,15.696,17.8,1.5379200000000002
2022-06-25,0.0,5.68,129.328,34.944,42.488,3.6709632
2022-06-26,0.0,25.424,332.496,23.024,95.23599999999999,8.2283904
2022-06-27,0.0,18.512,407.648,83.568,127.432,11.010124800000002
2022-06-28,0.0,20.752,270.368,7.584,74.676,6.4520064
2022-06-29,0.0,25.82,532.4,105.088,165.827,14.327452800000001
2022-06-30,0.0,27.904,535.024,105.712,167.16,14.442624
2022-07-01,0.0,27.312,521.056,101.632,162.5,14.040000000000001
2022-07-02,0.0,26.096,480.672,100.384,151.788,13.114483200000002
2022-07-03,0.0,10.688,254.944,50.832,79.116,6.8356224
2022-07-04,0.0,18.288,442.288,101.472,140.512,12.1402368
2022-07-05,0.0,19.28,402.08,71.088,123.112,10.6368768
2022-07-06,0.0,20.976,450.352,79.2,137.632,11.891404800000002
2022-07-07,0.0,12.144,78.608,13.04,25.948,2.2419072
2022-07-08,0.0,25.744,510.88,103.504,160.032,13.826764800000001
2022-07-09,0.0,23.616,504.16,94.4,155.544,13.439001600000001
2022-07-10,0.0,20.464,303.776,62.32,96.64,8.349696
2022-07-11,0.0,19.792,390.464,55.264,116.38,10.055232
2022-07-12,0.0,19.232,234.496,113.104,91.708,7.9235712000000005
2022-07-13,0.0,29.696,558.224,115.904,175.95600000000002,15.202598400000003
2022-07-14,0.0,3.264,202.384,48.528,63.544,5.4902016
2022-07-15,0.0,0.8,58.576,23.632,20.752,1.7929728
2022-07-16,0.0,24.752,258.72,11.088,73.64000000000001,6.362496000000002
2022-07-17,0.0,28.832,503.888,117.616,162.584,14.047257600000002
2022-07-18,0.0,31.536,463.52,39.696,133.688,11.5506432
2022-07-19,0.0,27.312,306.88,44.8,94.748,8.186227200000001
2022-07-20,0.0,28.784,471.6,84.32,146.176,12.6296064
2022-07-21,0.0,24.768,499.136,79.296,150.8,13.029120000000002
2022-07-22,0.0,18.352,296.448,104.56,104.83999999999999,9.058176
2022-07-23,0.0,19.824,491.376,78.64,147.46,12.740544000000002
2022-07-24,0.0,22.528,474.416,95.168,148.02800000000002,12.789619200000002
2022-07-25,0.0,31.936,561.232,120.896,178.516,15.4237824
2022-07-26,0.0,32.416,564.8,123.136,180.08799999999997,15.559603199999998
2022-07-27,0.0,31.52,523.712,113.2,167.108,14.4381312
2022-07-28,0.0,26.24,407.36,20.88,113.62,9.816768000000001
2022-07-29,0.0,35.92,572.368,98.064,176.588,15.257203200000001
2022-07-30,0.0,37.088,606.944,133.68,194.428,16.7985792
2022-07-31,0.0,37.232,603.616,134.24,193.772,16.7419008
2022-08-01,0.0,35.936,582.816,124.976,185.93200000000002,16.0645248
2022-08-02,0.0,34.064,395.664,129.904,139.90800000000002,12.088051200000002
2022-08-03,0.0,36.624,587.12,130.656,188.60000000000002,16.295040000000004
2022-08-04,0.0,14.608,305.504,53.136,93.31200000000001,8.062156800000002
2022-08-05,0.0,38.448,606.752,141.456,196.664,16.9917696
2022-08-06,0.0,39.904,176.0,5.856,55.44,4.7900160000000005
2022-08-07,0.0,11.776,227.84,58.064,74.42,6.429888
2022-08-08,0.0,8.208,296.384,27.904,83.12400000000001,7.1819136000000015
2022-08-09,0.0,5.936,81.248,5.92,23.276,2.0110464
2022-08-10,0.0,12.16,432.208,121.168,141.38400000000001,12.215577600000001
2022-08-11,0.0,46.272,646.288,148.064,210.156,18.157478400000002
2022-08-12,0.0,32.032,539.472,116.512,172.00400000000002,14.861145600000002
2022-08-13,0.0,32.352,485.712,114.368,158.108,13.660531200000001
2022-08-14,0.0,39.488,366.832,19.024,106.336,9.1874304
2022-08-15,0.0,19.968,460.608,138.672,154.812,13.375756800000001
2022-08-16,0.0,6.832,143.104,97.408,61.836,5.3426304
2022-08-17,0.0,49.584,586.0,86.864,180.61200000000002,15.604876800000003
2022-08-18,0.0,13.616,604.224,159.92,194.44,16.799616
2022-08-19,0.0,56.32,702.224,164.864,230.85200000000003,19.945612800000003
2022-08-20,0.0,58.048,707.6,165.888,232.88400000000001,20.121177600000003
2022-08-21,0.0,57.28,697.52,163.632,229.608,19.838131200000003
2022-08-22,0.0,56.8,688.896,161.632,226.832,19.598284800000002
2022-08-23,0.0,57.472,687.984,157.408,225.716,19.5018624
2022-08-24,0.0,56.512,674.384,154.992,221.47199999999998,19.1351808
2022-08-25,0.0,58.416,689.392,164.048,227.964,19.6960896
2022-08-26,0.0,60.304,696.08,165.424,230.452,19.9110528
2022-08-27,0.0,62.88,699.68,164.688,231.81199999999998,20.0285568
2022-08-28,0.0,2.048,258.512,67.184,81.936,7.079270400000001
2022-08-29,0.0,58.304,594.304,150.064,200.66799999999998,17.337715199999998
2022-08-30,0.0,70.08,742.064,176.496,247.16,21.354624
2022-08-31,0.0,68.8,725.984,173.36,242.036,20.9119104
2022-09-01,0.0,68.192,718.464,168.176,238.70800000000003,20.624371200000002
2022-09-02,0.0,5.04,38.24,27.184,17.616,1.5220224
2022-09-03,0.0,75.024,769.456,186.768,257.812,22.274956800000002
2022-09-04,0.0,82.048,786.112,187.888,264.012,22.8106368
2022-09-05,0.0,61.664,525.472,87.92,168.76399999999998,14.5812096
2022-09-06,0.0,36.112,507.616,126.848,167.64399999999998,14.484441599999998
2022-09-07,0.0,78.272,604.432,111.648,198.58800000000002,17.158003200000003
2022-09-08,0.0,75.936,701.648,153.008,232.64800000000002,20.100787200000003
2022-09-09,0.0,21.072,461.888,66.656,137.404,11.8717056
2022-09-10,0.0,79.312,797.12,195.68,268.028,23.157619200000003
2022-09-11,0.0,91.424,788.768,54.032,233.556,20.179238400000003
2022-09-12,0.0,51.28,694.08,185.264,232.656,20.1014784
2022-09-13,0.0,91.648,800.64,192.848,271.284,23.4389376
2022-09-14,0.0,79.376,746.704,192.864,254.736,22.0091904
2022-09-15,0.0,78.016,500.464,79.072,164.388,14.203123200000002
2022-09-16,0.0,34.896,683.264,195.376,228.384,19.7323776
2022-09-17,0.0,100.384,823.936,200.912,281.308,24.3050112
2022-09-18,0.0,102.512,828.064,195.968,281.636,24.333350400000004
2022-09-19,0.0,4.272,107.616,23.472,33.84,2.9237760000000006
2022-09-20,0.0,100.128,780.48,180.832,265.36,22.927104000000003
2022-09-21,0.0,102.976,609.152,123.568,208.924,18.0510336
2022-09-22,0.0,15.728,567.328,102.496,171.38799999999998,14.8079232
2022-09-23,0.0,111.664,849.168,208.976,292.452,25.2678528
2022-09-24,0.0,114.848,861.12,211.584,296.888,25.6511232
2022-09-25,0.0,10.64,189.664,14.656,53.739999999999995,4.643136
2022-09-26,0.0,81.616,352.16,140.352,143.532,12.401164800000002
2022-09-27,0.0,105.504,775.68,140.144,255.332,22.0606848
2022-09-28,0.0,50.896,203.648,58.4,78.23599999999999,6.7595903999999996
2022-09-29,0.0,12.864,51.04,7.888,17.948,1.5507072000000002
2022-09-30,0.0,54.192,82.0,34.976,42.792,3.6972288000000004
2022-10-01,0.0,32.32,830.608,215.44,269.592,23.2927488
2022-10-02,0.0,127.8,875.296,218.016,305.278,26.3760192
2022-10-03,0.0,131.5,889.616,222.752,310.967,26.8675488
2022-10-04,0.0,135.36,898.04,223.056,314.11400000000003,27.139449600000003
2022-10-05,0.0,134.1,856.28,179.152,292.383,25.2618912
2022-10-06,0.0,10.38,462.88,204.304,169.391,14.6353824
2022-10-07,0.0,74.42,570.9,127.856,193.29399999999998,16.7006016
2022-10-08,0.0,140.8,906.42,226.688,318.477,27.516412799999998
2022-10-09,0.0,53.54,210.36,36.608,75.12700000000001,6.4909728000000015
2022-10-10,0.0,6.82,88.08,11.616,26.629,2.3007456000000004
2022-10-11,0.0,18.38,168.16,51.68,59.555,5.145552
2022-10-12,0.0,39.18,550.14,73.104,165.606,14.3083584
2022-10-13,0.0,149.86,910.16,228.288,322.077,27.8274528
2022-10-14,0.0,65.22,390.74,99.872,138.958,12.005971200000001
2022-10-15,0.0,57.54,219.2,53.152,82.473,7.1256672000000005
2022-10-16,0.0,93.648,640.68,219.648,238.494,20.6058816
2022-10-17,0.0,144.688,811.94,125.584,270.553,23.3757792
2022-10-18,0.0,9.3,228.12,127.744,91.291,7.8875424
2022-10-19,0.0,153.104,888.56,201.552,310.804,26.8534656
2022-10-20,0.0,137.32,568.8,46.784,188.22599999999997,16.2627264
2022-10-21,0.0,26.72,482.74,139.504,162.241,14.017622400000002
2022-10-22,0.0,153.36,695.5,238.96,271.955,23.496912
2022-10-23,0.0,162.832,928.32,241.216,333.092,28.7791488
2022-10-24,0.0,176.2,972.76,252.832,350.448,30.2787072
2022-10-25,0.0,174.4,960.3,249.376,346.019,29.896041600000004
